DATE_TIME,POST
2023-12-22 20:15:48,음바페 홀란드 케인 살라 순위 어케되냐
2023-12-22 20:15:40,오늘 일뽕 박멸짤 많누
2023-12-22 20:15:00,슝슝재 5실점을 쉴드치네 민뚜기들
2023-12-21 22:44:15,이피엘은 하위권팀도 존나게 챙겨줘서 여기까지 큰건데
2023-12-21 22:44:14,그냥 황유가 칼반대한거에서 끝남 ㅋㅋㅋㅋ
2023-12-21 22:44:04,찬밥인 음바페 생신 입장문 떳다!!!!!!!!!!!!!!!!!!!!!!!
2023-12-21 22:43:50,전세계 축구선수 100명한테 물어봐봐라
2023-12-21 22:43:48,우유왕 밀크킹 페레즈 ㄷㄷㄷㄷ
2023-12-21 22:43:46,세리에 대장 알레띠도 탈주했는데 되겠냐고 ㅋㅋ
2023-12-21 22:43:40,챔스로 쌓아올린명성으로 반유에파 짖으면서 슈퍼리그에서 근본타령ㅋㅋㅋㅋㅋ
2023-12-21 22:43:16,피엘충 기습시위 ㅋㅋㅋㅋ
2023-12-21 22:43:07,페레즈 영감탱이 이번 명언은 레전드로 남겠네 씹ㅋㅋㅋㅋ
2023-12-21 22:43:02,진짜 뻥글새끼들 보면 ㅈㄴ틀때 노인네같음
2023-12-21 22:43:01,EPL은 애초에 슈퍼리그 참가 할 이유가 전혀 없음
2023-12-21 22:42:59,미국 돈많으면 걍 챔스상금 2배 늘리고 대회 뺏아가면 되자나
2023-12-21 22:42:55,애초에 영국국가에서 슈퍼리그 참가를 막는데 어케 슈퍼리그를 함
2023-12-21 22:42:52,갑은 pl임 슈퍼리그?
2023-12-21 22:42:47,좆두 존나 웃기네 ㅋㅋㅋ
2023-12-21 22:42:39,메날두 펩 무리뉴 있을때 저지랄하면 인정이라도 한다
2023-12-21 22:42:32,아니 AT마드리드 마음도 못 붙잡아놓고 뭔 슈퍼리그임?
2023-12-21 22:42:30,레알과 바르샤가 슈퍼리그를 추친하려는 이유가 뭐임?
2023-12-21 22:42:25,이피엘은 피해만 보네 ㅋㅋㅋ
2023-12-21 22:42:24,나 독일 현지팬인데 슈퍼리그 무조건 찬성함
2023-12-21 22:42:18,페레즈 이 욕심쟁이 할아범탱이 ㅋㅋ
2023-12-21 22:42:13,결국 슈퍼리그는 이피엘이 들어가냐 마냐가 핵심이라니까
2023-12-21 22:41:42,팩트) 손흥민은 라면 먹듯이 슈퍼리그를 우승했다
2023-12-21 22:41:38,피엘은 맹구 하는데로 따라하는거같음
2023-12-21 22:41:29,페레즈 시발 가오 존나 잡더니 븅신 ㅋㅋㅋ
2023-12-21 22:41:23,아니 근데 토트넘이 빅클럽은 맞네
2023-12-21 22:41:20,팩트) 사우디 자본 들가면 슈퍼리그는 성공임
2023-12-21 22:41:14,슈퍼리그 2번째 무산된거 맞냐?
2023-12-21 22:41:13,세리에 구단이 경기장소유가능해도 존나 커짐
2023-12-21 22:41:12,솔직히 메날두 이후 라리가 누가보냐?
2023-12-21 22:41:10,슈퍼리그 말만 떠들지 말고 좀 해보셈
2023-12-21 22:41:09,손흥민 은퇴하면서 해축갤 싹 긁어서 고소하면
2023-12-21 22:41:02,슈퍼 빚쟁이리그 ㅋㅋㅋㅋㅋㅋㅋ
2023-12-21 22:40:58,현지팬들은 오히려 슈퍼리그 좋아하는데 ㅋㅋㅋㅋ
2023-12-21 22:40:32,병신들 미국자본만드가냐?
2023-12-21 22:40:29,일단 확정 되면 지랄하라고 ㅋㅋ
2023-12-21 22:40:18,앰창단인데 밥줌마들이 깝치는건 ㄹㅇ 좀 긁힘
2023-12-21 22:40:16,^슈퍼빚쟁이^
2023-12-21 22:40:12,토트넘이 슈퍼리그 참가하는거 나는 찬성함
2023-12-21 22:39:59,미국 사우디가 챔스와 똑같은 토너먼트를 상금2배로 늘리고 주최하면 되자나
2023-12-21 22:39:58,엘클 노잼되니까 좆되서 좆퍼리그 ㅋㅋ
2023-12-21 22:39:55,슈퍼리그인데 맹구가없으면 김팍세겟네
2023-12-21 22:39:47,이번룰은 강등까지있는거라 이피엘은 할이유가 없음 ㅇㅇ
2023-12-21 22:39:45,아!! 맨체스터 시티가 햄슨븅딱타운과 FA컵을 놓고 겨룹니다!!
2023-12-21 08:24:08,잉글랜드는 스쿼드만 보면 존나 기괴함
2023-12-21 08:23:52,"왕좌의게임,진격거처럼 시즌 존나많이나온거 추천좀"
2023-12-21 08:23:37,근데 니들 왜 손흥민이 초대못받았다고생각함?
2023-12-21 08:23:25,찬밥이  축구못해서 초대못받고 걸러졌네
2023-12-21 08:23:00,나폴리 현지.....김민재 우승 지분 ㄷㄷ...jpg
2023-12-21 08:22:57,그 유치하다는 인싸놀이 앰창견 느그가 제일 먼저 했는데?
2023-12-21 08:22:48,비티냐가 골 넣고 이강인 샤라웃 한 이유가 있음 ㅋㅋ
2023-12-21 08:22:49,케인은 가짜인싸놀이따위 안하잖아. 걍 조용히
2023-12-21 08:22:25,기분 안좋은일이 있어도 돈을 잃어도 손흥민이 웃으면 나는 좋다.
2023-12-21 08:22:04,김민재 요즘 폼 갑자기 올라온 이유가 뭐냐
2023-12-21 08:21:49,손흥민 그럼 그때 케인 선물 산거 안주고 버렸나요???
2023-12-21 08:21:19,이강인 쓰면 승률씹창나네 
2023-12-21 08:21:17,엠창민은 애착인형 사르 생파 참석한다네요..
2023-12-21 08:21:13,피파온라인 정기점검 목요일 마다 하는거 ㄹㅇ 열 받네 ;;
2023-12-21 08:21:09,바위오른 얘네 뎁스 뭐냐?
2023-12-21 08:20:53,앰창민 사적으로는 싹다 무시
2023-12-21 08:20:47,정보) 대강인은 기성용과 선약이 있다
2023-12-21 08:20:39,손흥민은 영국생활 8년차인 와중에도
2023-12-21 08:20:38,그냥 파리는 타겟 스트라이커 사면 다 해결됨
2023-12-21 08:20:21,기자가 생일파티 가냐고 질문햇을때 이강인 표정이 가관임 ㅋㅋ
2023-12-21 08:20:19,생일파티 결장 ㄷㄷㄷㄷㄷㄷ
2023-12-21 08:19:54,생파도르ㅋㅋ 울 흥민이는 결혼식도 갔죠?ㅋ
2023-12-21 08:19:41,키커평점요약
2023-12-21 08:19:26,이강인은 크로스도 존나 뚝 떨어지네
2023-12-21 08:19:16,생파가 ㄹㅇ 발작버튼이네 ㅋㅋㅋㅋㅋㅋ
2023-12-21 08:18:29,지들끼리 형 동생하는 새끼들인데 방을 빼겠냐
2023-12-21 08:18:23,강인이보면 확실히 감독픽이 중요한게 느껴진다
2023-12-21 08:18:19,음바페 생일 불참석 이강인 ㄷㄷㄷ
2023-12-21 08:18:18,대강인 음바페 생일 파티에 케이크 사들고 갓노 ㅋㅋㅋㅋㅋㅋ
2023-12-21 08:18:15,생일파티로 개지랄떠네 ㅋㅋ
2023-12-21 08:18:06,14월드컵 이전의 호날두는 어땠음
2023-12-21 08:18:04,생파가 확실히 잘긁히네 ㅋㅋ
2023-12-21 08:17:50,인싸흥 이지랄 손뽕이 먼저 시작한거 아님?
2023-12-21 08:17:41,손흥민 찐친은 케빈 비머라고 있는데
2023-12-21 08:17:09,해축갤 ㅅㄲ들은 생파에 왜이리 집착함?
2023-12-21 08:16:34,아 그래서 어시스트 2개째라고??
2023-12-21 08:16:30,손흥민 진짜 친구는 벤뎁 밖에 없음
2023-12-21 08:16:26,앰창견들 방 좀 빼라
2023-12-21 08:16:02,김민재는 생파 초대 못받으면 케인 언팔할지도
2023-12-21 08:15:54,여기 애들 ㅈㄴ게 웃긴 이유 ㅋㅋㅋ
2023-12-21 08:15:44,??? : 사르 생파에 초대 받았는데요??
2023-12-21 08:15:28,이강인 스프린트는 왜 이렇게 둔탁해 보이냐
2023-12-21 08:15:20,카라바오컵 결승전은 재밌겠네
2023-12-21 08:14:55,이강인이 음바페 생파 가는 것보다 더 치명적인 것.fact
2023-12-21 08:14:51,우리흥 생파조대 가능?
2023-12-21 08:14:13,손흥민 같이 뛰어본 애들은 다 아는거지
2023-12-21 08:14:12,난 케인이 이런표정 본적이 없음
2023-12-21 08:14:01,손까 멸망) 생일 파티에 참석한 손흥민 모음
2023-12-21 08:13:49,생일파티 이 ㅈㄹ하는거보니 애새끼들밖에 없냐???
2023-12-21 00:45:12,근데 엔리케 <-이새끼 명장맞음?
2023-12-21 00:44:42,구토 축구적인거랑 별개로
2023-12-21 00:44:07,근데 호날두 명예에 집착하지만 사우디에서도 진심으로 축구해서 좋음
2023-12-21 00:43:47,토디보>>>이새끼 김민재급임?
2023-12-21 00:43:13,메시가 한동안 정말 괴로워했었던 순간..gif
2023-12-21 00:43:10,벨링엄 이 새끼는 머하길래
2023-12-21 00:43:09,올시즌 뮌헨에서 김민재만큼 욕많이먹은 선수없는듯
2023-12-21 00:42:24,슬슬찬밥이 유기할때 되지않음?
2023-12-21 00:42:00,2024년 미국대선에서 트럼프 당선되면 벌어지는 일들
2023-12-21 00:41:26,올시즌 발롱도르는 누가봐도
2023-12-21 00:41:20,머리 나쁜 새끼는 선수하면 안댐 ㅋㅋㅋㅋ
2023-12-21 00:41:04,이런 젠장 또 신무형이야
2023-12-21 00:40:57,홀란드 ㅂㅅ새끼 발롱 못 받아서 다행이네
2023-12-21 00:40:46,지로나 우승하면 라리가견들 어떡함?
2023-12-21 00:40:33,개집도 챔스 우승 한번도 못해봤냐?
2023-12-21 00:40:03,그냥 축구선수에 관심갖지마라
2023-12-21 00:40:02,야구갤에 철수 개섀기 십새끼야해도 고소불가능?
2023-12-21 00:39:42,지로나 우승하면 웃기겠네 ㅋㅋㅋㅋㅋ
2023-12-21 00:39:27,내 상황.jpg
2023-12-21 00:38:28,오프더볼도 어떻게 보면 축구지능 아님?
2023-12-21 00:38:27,월드컵 우승 1주기 기념 댓글 이벤트
2023-12-21 00:37:27,메시와 호날두 축구력이 한눈에 보이는 짤.gif
2023-12-21 00:36:42,덕배가 사우디 안가고 맨시티 남는 이유 딱 말함
2023-12-21 00:36:26,키미히는 딱 내가봤을때
2023-12-21 00:36:17,대블로비치 민심
2023-12-21 00:35:04,이니에스타 레알전 레전드 탈압박.gif
2023-12-21 00:34:46,손흥민 나락갔네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-12-21 00:34:11,살다살다 조콜도르 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-12-21 00:34:02,신두형 전성기 주력 어느정도였음?
2023-12-21 00:33:18,김민재의 대인마크 vs 박지성의 대인마크
2023-12-21 00:32:44,오늘 민재앙 워스트 찍고 벤치갔으면 ㅎㅎㅎㅎ
2023-12-21 00:31:06,중소무관하기 딱좋은 밤이네 씨발꺼
2023-12-21 00:30:50,신두형이 레알마드리드 역대 베스트일레븐엔 들지?
2023-12-21 00:30:42,오늘 몇 슝슝 할거같냐?? ㅋ
2023-12-21 00:29:44,즐라탄은 ac밀란 베스트일레븐도 못들지 않음?
2023-12-21 00:29:25,요즘 미드필더중에서 전성기 모드리치만큼 하는애도 덕배말곤 없는듯
2023-12-21 00:26:58,개인 커리어 좋은데 커리어 하이 팀이 닭 ㅋㅋㅋ
2023-12-21 00:26:39,피파 본가 다좋은데 생성선수 도배는 좀 좆같긴 하네
2023-12-21 00:25:52,월드컵 16강도 신두형 덕분임
2023-12-21 00:25:38,찬밥이랑 짜이경기 왜케 자주 겹치는거같지
2023-12-21 00:25:20,최근 챔스 결승은 epl팀만 진출했던 거 같은 기억이 강한데
2023-12-21 00:25:16,씨발련들아 정신과를
2023-12-21 00:25:11,우리나랴 항구도시 ㄷㄷ
2023-12-21 00:25:02,??? : 김민재 버스 우승으로 꺼드럭대네 ㅋㅋ
2023-12-21 00:23:55,근데 키미히 원래 미드필더였음
2023-12-21 00:23:41,와 미친 파리갤 주딱 드디어 찬줌마가 먹은거임? ㄷㄷ
2023-12-21 00:23:01,해붕이 피파하는데 이새끼 뭐냐???ㅋㅋ
2023-12-21 00:22:33,이강인 마이너 갤러리 매니저 해임을 요청합니다
2023-12-21 00:22:28,근데 진짜 경기시간 ㅈ같다
2023-12-20 02:16:32,근데 왜 EPL이 1부리그라고 하는거임?
2023-12-20 02:16:26,근데 흥흥이가 텐백 못 뚫는다는데
2023-12-20 02:16:23,파리 뮌헨 트로피수거할때 토트넘 뭐함?
2023-12-20 02:16:17,왜 토트넘에 무관인거냐
2023-12-20 02:16:07,짜장견들 오늘 제대로 긁었다 ^^ㅋ
2023-12-20 02:15:40,메시랑 민재랑 뜨면 어캐됨?
2023-12-20 02:15:42,지금 해충 떡밥 정리.jpg
2023-12-20 02:15:36,마누엘 노이어가 앞장서서 케어하는 김민자이
2023-12-20 02:15:09,김민재는 국적 바꿔도 어디든 주전이고
2023-12-20 02:14:53,3시간 14분 잤네 
2023-12-20 02:14:50,힐민이는 축구 못하는대신 세탁능력이 개쩜
2023-12-20 02:14:37,앰창민은 사실 국적이득 본새끼지
2023-12-20 02:14:20,근데 진짜 토트넘 이적좀 하면 안되나
2023-12-20 02:14:06,김민재랑 손흥민 누가 더 빠름?
2023-12-20 02:14:04,토트넘이 대인배네
2023-12-20 02:13:46,가이 록리가 주인공은 아니자나?
2023-12-20 02:13:39,손흥민은 한국 국적으로 득본거지
2023-12-20 02:13:27,손흥민 시발 대단하긴해
2023-12-20 02:13:26,너 축구못하면 토트넘간다
2023-12-20 02:13:12,앰강인은 사실상 ^무^관이다
2023-12-20 02:13:06,무관이형 다음상대 어디냐???
2023-12-20 02:12:52,2019년 발롱 투표보면 앰흑련들이 왜 병신인지 잘나옴 ㅇㅇ
2023-12-20 02:12:20,근데 사람들 이강인 손흥민 김민재 관심없음
2023-12-20 02:12:15,손뽕들이 챔스 논하는게 제일 어이가 없음 시발 ㅋㅋ
2023-12-20 02:12:11,손흥민 오퍼받은 기사.jpg
2023-12-20 02:12:10,손흥민이 빅클럽 못가는건 인종차별이야!!
2023-12-20 02:12:05,손흥민?ㅋㅋ
2023-12-20 02:12:03,손힐민은 은퇴후에 예능도 못나감
2023-12-20 02:11:52,솔직히 인지도 빼고 김민재가 다 이기는거 같은데
2023-12-20 02:11:42,강인이는 스피드는 유지할껄
2023-12-20 02:11:28,민재는 애초에 이태리나 네덜란드인이었으면
2023-12-20 02:11:24,찬줌들은  생물학을 모름 나이22세인 새끼가
2023-12-20 02:11:11,손흥민 빅클럽 오퍼 없는게 너무 확고한 현실이라..
2023-12-20 02:11:10,김민재가 GOAT이고 빅클럽간 이유는 이거임
2023-12-20 02:11:08,손뽕들논리면 인지도도 없는 동양인인 김민재가 뮌헨갔는데
2023-12-20 02:10:53,찬밥인 왤케 쳐느린거냐 중력더받는저주걸렸나
2023-12-20 02:10:49,손흥민은 그냥 축구를 못함
2023-12-20 02:10:44,??:민재는 아시아 고트.. 세상이 틀린거야..
2023-12-20 02:10:42,"인지도(간판)으로 빠는게 추하다더니, 뮌헨 인지도로 빠는건"
2023-12-20 02:10:34,소시지 전에 이강인 뎀벨레 아센시오 선발 박자
2023-12-20 02:10:32,솔직히 손흥민이 짱인거같다.
2023-12-20 02:10:27,뮌헨에 입단한게 진짜 ㅈ으로 보이나
2023-12-20 02:10:05,알고보면 손뽕들이 제일 불쌍한 새끼들임..
2023-12-20 02:10:00,손뽕)손흥민이 뻥글 브라질 국적이였으면 빅클럽 갔지
2023-12-20 02:09:45,프레디머큐리<<이새끼 물로켓아니냐?
2023-12-20 02:09:40,빅클럽 스카우트들한테만 관심을 못받은게아니라
2023-12-20 02:09:37,찬밥인 지금보다 더 느려질꺼아냐 ㅋㅋ
2023-12-20 02:09:29,시발 컨퍼런스도 못나가는 개버지 클럽 
2023-12-20 02:09:26,goat가 어떻게 8년동안 오퍼 무 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-12-19 02:43:50,키미히는 뭐 탑클이다 이런 레벨 이전에
2023-12-19 02:43:40,비수마가 손흥민 공격한놈 22번놈 조진이유
2023-12-19 02:43:31,"진지하게 어제 짜이는 전성기 라모스, 반다이크 소환했음"
2023-12-19 02:42:57,뎀벨레한테는 큰 기대 못하겠던데
2023-12-19 02:42:36,속보)클롭 “김민재 영입할걸 후회하고 있어”
2023-12-19 02:42:31,이강인도 존나 난놈이라고 생각하는데
2023-12-19 02:42:13,ㅍㄷㄹㅈㄷ
2023-12-19 02:41:12,투헬은 그냥 처음부터 키미히가 범인인걸 알고 있었음
2023-12-19 02:41:02,솔직히 psg 경기력은 덤벨레 빨임
2023-12-19 02:40:14,찬밥단과 짜이단 차이점이 있음
2023-12-19 02:38:59,프랑크푸르트전 대패가 어느정도 의도적인 거라고 봐야하나?
2023-12-19 02:38:56,음바페 중앙 쓰는거 그만해야될거 같은데
2023-12-19 02:38:46,서울의봄 장성
2023-12-19 02:38:45,속보)펩 “김민재를 영입할껄 후회하고 있어”
2023-12-19 02:38:34,베켄바우어급이 한계면 씹 레전드 아닌가?
2023-12-19 02:38:03,키미히 본인도 팀에 민폐인걸 알겠지
2023-12-19 02:38:01,짜이견들 워스트 한번 탈출했다고 ㅋㅋㅋㅋ
2023-12-19 02:37:51,토트넘우승vs 한국아시안컵우승 뭐가더빠를거같냐
2023-12-19 02:37:45,Psg 공격진들 골결 병신들이라 걍 이강인이 ㅈ까라하고 넣는것도 괜찮을듯
2023-12-19 02:36:37,짜이 주전뺏긴다고 우려하는 애들도 있네
2023-12-19 02:36:08,손흥민은 중소기업 영업사원 운명인데 그래도 잘 풀렷지
2023-12-19 02:35:59,속보)호날두 “김민재가 눈에 띈다”
2023-12-19 02:35:47,투헬 더리흐트 싫어하긴 하나보네
2023-12-19 02:34:57,진지하게 손흥민 vs 베인스 누가 위같냐?
2023-12-19 02:34:06,아라우호 뮌헨 올 가능성 몇퍼센트 되려나
2023-12-19 02:33:47,키미히는 원래 하던대로 풀백 계속 뛰었으면
2023-12-19 02:33:29,손뽕들이 사라지니까 해축갤이 볼만하구나
2023-12-19 02:33:27,오늘자 개집 근황.jpg
2023-12-19 02:32:34,이강인 십자인대 파열
2023-12-19 02:32:14,뮌헨은 파벌 정리가 우선이지
2023-12-19 02:32:08,진지하게 설영우가 미토마 터는거 아니냐
2023-12-19 02:31:30,속보)메시 “김민재가 세계 최고”
2023-12-19 02:31:22,근데 미토마가대체 어케50m이냐 트랜스퍼마켓이거
2023-12-19 02:30:44,.
2023-12-19 02:29:37,근데 축구 진짜 노잼이긴 하더라
2023-12-19 02:29:35,토트넘 1617 리그먹고 1819 챔스먹었으면 손흥민 평가 어느정도일까?
2023-12-19 02:29:34,김민재 적응력 개지리긴하네
2023-12-19 02:28:40,뮌헨 소식통에 따르면 라커룸 파벌이 존재하는데 김민재는
2023-12-19 02:28:33,민짜이는 아무리 잘커봐야 베켄바우어급이 한계임
2023-12-19 02:28:17,벨링엄 포장해도 그냥 애매한선수아님??
2023-12-19 02:28:06,손흥민은 축구를 못하자나 손뽕 개븅신들아 좀 닥치라고
2023-12-19 02:27:53,나도 송뽕이지만 epl밖에 안봄 ; 챔스도 안본다나눈
2023-12-19 02:27:34,반일노래는 많고 반중노래는 왜 없는것인가?
2023-12-19 02:27:33,속보)투헬 “김민재는 역대 최고 레벨”
2023-12-19 02:26:55,비수마 퇴장당한거  손흥민 발길질한새끼 담군거다 22번놈
2023-12-19 02:26:33,손뽕 개븅신들은 epl 젖나게 올려치네. 징하다 ㅅㅂ
2023-12-19 02:26:31,백승호 수미 안씀?
2023-12-19 02:26:18,김민재 근데 진짜 존나잘하긴한다 ㄹㅇ..
2023-12-19 02:25:32,분데스 공식유튭에서 민재는 다뤄주지도 않노ㅋㅋㅋ
2023-12-19 02:25:03,속보)마테우스 “김민재에게 사과하고 싶다”
2023-12-18 16:49:31,개리그구단이 미친새끼들인게
2023-12-18 16:49:28,한국인들이 유독 이름값에 집착하는게 있는듯.
2023-12-18 16:49:26,오와카 이브냐??
2023-12-18 16:49:25,아카기 sachi 오와카 오구오구 찬맘일체 ㅋ
2023-12-18 16:49:19,정호연 - 코펜하겐 ㄷㄷㄷㄷ
2023-12-18 16:49:12,아니 불만있으면 챔스 들고 와라 이거지 ㅋㅋ
2023-12-18 16:49:08,와 레버쿠젠 진짜 잘하네 ㄷㄷ
2023-12-18 16:48:54,김민재 평점 근황
2023-12-18 16:48:52,Psg 빅클럽 맞다 근데 애매한 빅클럽임
2023-12-18 16:48:47,"빅클럽 (챔스무관, 챔스 유관 즈베즈다한테 따이며)"
2023-12-18 16:48:31,오와카님~ 글 좀 올려주세요~! 왜 안올려요? ㅋㅋㅋ
2023-12-18 16:48:23,아카기 하고 오와카는 동일인물 아닌 것 같은데
2023-12-18 16:48:21,똥파리는 그냥 기간제 빅클럽 같은거임
2023-12-18 16:48:20,김민재는 수비 기본도 안돼있네
2023-12-18 16:47:52,디시러들은 멍청해서 축구 볼줄을 모름
2023-12-18 16:47:51,김민재 칭찬만 하면 개추누르는 새끼들은 뭐임?
2023-12-18 16:47:35,찬밥이의 은인은 무리키지
2023-12-18 16:47:28,오와카 저년 저거 sachi=아카기 맞지?
2023-12-18 16:47:23,아니 7부리그에서 돈떡칠 우승을 누가 인정함 ㅋㅋㅋ
2023-12-18 16:46:59,그럼 파리 7부에서 평생 종신하면되겠네 빅클럽이니까
2023-12-18 16:46:58,아카기 이년 위장임 ㅋㅋㅋㅋ
2023-12-18 16:46:57,이강인 아무리 까봣자 타격없다
2023-12-18 16:46:41,난 문채원 팬인데 요즘 뭐함?? 
2023-12-18 16:46:38,아르헨티나 우승은 메시와 들러리들이긴 했지
2023-12-18 16:46:35,근데 진지하게 파리랑 토트넘은 동급 아님?
2023-12-18 16:46:29,7부리그 돈떡칠 우승은 시발 누가 못해 ㅋㅋㅋㅋㅋ
2023-12-18 16:46:22,찬밥이 새끼는 마요르카때와 다르게 어차피 과대포장못함
